1.1,"Bacterial infection","Asthma",NULL,NULL,01483
1.1,"Bacterial infection","Asthma",NULL,NULL,01484
1.1,"Bacterial infection","Asthma",NULL,NULL,01485
1.1,"Bacterial infection","Asthma",NULL,NULL,01486
1.1,"Bacterial infection","Asthma",NULL,NULL,01500
1.1,"Bacterial infection","Asthma",NULL,NULL,01501
1.1,"Bacterial infection","Asthma",NULL,NULL,01502
1.1,"Bacterial infection","Asthma",NULL,NULL,01503
1.1,"Bacterial infection","Asthma",NULL,NULL,01504
1.1,"Bacterial infection","Asthma",NULL,NULL,01505
1.1,"Bacterial infection","Asthma",NULL,NULL,01506
1.1,"Bacterial infection","Asthma",NULL,NULL,01510
1.1,"Bacterial infection","Asthma",NULL,NULL,01511
1.1,"Bacterial infection","Asthma",NULL,NULL,01512
1.1,"Bacterial infection","Asthma",NULL,NULL,01513
1.1,"Bacterial infection","Asthma",NULL,NULL,01514
1.1,"Bacterial infection","Asthma",NULL,NULL,01515
1.1,"Bacterial infection","Asthma",NULL,NULL,01516
1.1,"Bacterial infection","Asthma",NULL,NULL,01520
1.1,"Bacterial infection","Asthma",NULL,NULL,01521
1.1,"Bacterial infection","Asthma",NULL,NULL,01522
1.1,"Bacterial infection","Asthma",NULL,NULL,01523
1.1,"Bacterial infection","Asthma",NULL,NULL,01524
1.1,"Bacterial infection","Asthma",NULL,NULL,01525
1.1,"Bacterial infection","Asthma",NULL,NULL,01526
1.1,"Bacterial infection","Asthma",NULL,NULL,01550
1.1,"Bacterial infection","Asthma",NULL,NULL,01551
1.1,"Bacterial infection","Asthma",NULL,NULL,01552
1.1,"Bacterial infection","Asthma",NULL,NULL,01553
1.1,"Bacterial infection","Asthma",NULL,NULL,01554
1.1,"Bacterial infection","Asthma",NULL,NULL,01555
1.1,"Bacterial infection","Asthma",NULL,NULL,01556
1.1,"Bacterial infection","Asthma",NULL,NULL,01560
1.1,"Bacterial infection","Asthma",NULL,NULL,01561
1.1,"Bacterial infection","Asthma",NULL,NULL,01562
1.1,"Bacterial infection","Asthma",NULL,NULL,01563
1.1,"Bacterial infection","Asthma",NULL,NULL,01564
1.1,"Bacterial infection","Asthma",NULL,NULL,01565
1.1,"Bacterial infection","Asthma",NULL,NULL,01566
1.1,"Bacterial infection","Asthma",NULL,NULL,01570
1.1,"Bacterial infection","Asthma",NULL,NULL,01571
1.1,"Bacterial infection","Asthma",NULL,NULL,01572
1.1,"Bacterial infection","Asthma",NULL,NULL,01573
1.1,"Bacterial infection","Asthma",NULL,NULL,01574
1.1,"Bacterial infection","Asthma",NULL,NULL,01575
1.1,"Bacterial infection","Asthma",NULL,NULL,01576
1.1,"Bacterial infection","Asthma",NULL,NULL,01580
1.1,"Bacterial infection","Asthma",NULL,NULL,01581
1.1,"Bacterial infection","Asthma",NULL,NULL,01582
1.1,"Bacterial infection","Asthma",NULL,NULL,01583
1.1,"Bacterial infection","Asthma",NULL,NULL,01584
1.1,"Bacterial infection","Asthma",NULL,NULL,01585
1.1,"Bacterial infection","Asthma",NULL,NULL,01586
1.1,"Bacterial infection","Asthma",NULL,NULL,01590
1.1,"Bacterial infection","Asthma",NULL,NULL,01591
1.1,"Bacterial infection","Asthma",NULL,NULL,01592
1.1,"Bacterial infection","Asthma",NULL,NULL,01593
1.1,"Bacterial infection","Asthma",NULL,NULL,01594
1.1,"Bacterial infection","Asthma",NULL,NULL,01595
1.1,"Bacterial infection","Asthma",NULL,NULL,01596
1.1,"Bacterial infection","Asthma",NULL,NULL,01600
1.1,"Bacterial infection","Asthma",NULL,NULL,01601
1.1,"Bacterial infection","Asthma",NULL,NULL,01602
1.1,"Bacterial infection","Asthma",NULL,NULL,01603
1.1,"Bacterial infection","Asthma",NULL,NULL,01604
1.1,"Bacterial infection","Asthma",NULL,NULL,01605
1.1,"Bacterial infection","Asthma",NULL,NULL,01606
1.1,"Bacterial infection","Asthma",NULL,NULL,01610
1.1,"Bacterial infection","Asthma",NULL,NULL,01611
1.1,"Bacterial infection","Asthma",NULL,NULL,01612
1.1,"Bacterial infection","Asthma",NULL,NULL,01613
1.1,"Bacterial infection","Asthma",NULL,NULL,01614
1.1,"Bacterial infection","Asthma",NULL,NULL,01615
1.1,"Bacterial infection","Asthma",NULL,NULL,01616
1.1,"Bacterial infection","Asthma",NULL,NULL,01620
1.1,"Bacterial infection","Asthma",NULL,NULL,01621
1.1,"Bacterial infection","Asthma",NULL,NULL,01622
1.1,"Bacterial infection","Asthma",NULL,NULL,01623
1.1,"Bacterial infection","Asthma",NULL,NULL,01624
1.1,"Bacterial infection","Asthma",NULL,NULL,01625
1.1,"Bacterial infection","Asthma",NULL,NULL,01626
1.1,"Bacterial infection","Asthma",NULL,NULL,01630
1.1,"Bacterial infection","Asthma",NULL,NULL,01631
1.1,"Bacterial infection","Asthma",NULL,NULL,01632
1.1,"Bacterial infection","Asthma",NULL,NULL,01633
1.1,"Bacterial infection","Asthma",NULL,NULL,01634
1.1,"Bacterial infection","Asthma",NULL,NULL,01635
1.1,"Bacterial infection","Asthma",NULL,NULL,01636
1.1,"Bacterial infection","Asthma",NULL,NULL,01640
1.1,"Bacterial infection","Asthma",NULL,NULL,01641
1.1,"Bacterial infection","Asthma",NULL,NULL,01642
1.1,"Bacterial infection","Asthma",NULL,NULL,01643
1.1,"Bacterial infection","Asthma",NULL,NULL,01644
1.1,"Bacterial infection","Asthma",NULL,NULL,01645
1.1,"Bacterial infection","Asthma",NULL,NULL,01646
1.1,"Bacterial infection","Asthma",NULL,NULL,01650
1.1,"Bacterial infection","Asthma",NULL,NULL,01651
1.1,"Bacterial infection","Asthma",NULL,NULL,01652
1.1,"Bacterial infection","Asthma",NULL,NULL,01653
1.1,"Bacterial infection","Asthma",NULL,NULL,01654
1.1,"Bacterial infection","Asthma",NULL,NULL,01655
1.1,"Bacterial infection","Asthma",NULL,NULL,01656
1.1,"Bacterial infection","Asthma",NULL,NULL,01660
1.1,"Bacterial infection","Asthma",NULL,NULL,01661
1.1,"Bacterial infection","Asthma",NULL,NULL,01662
1.1,"Bacterial infection","Asthma",NULL,NULL,01663
1.1,"Bacterial infection","Asthma",NULL,NULL,01664
1.1,"Bacterial infection","Asthma",NULL,NULL,01665
1.1,"Bacterial infection","Asthma",NULL,NULL,01666
1.1,"Bacterial infection","Asthma",NULL,NULL,01670
1.1,"Bacterial infection","Asthma",NULL,NULL,01671
1.1,"Bacterial infection","Asthma",NULL,NULL,01672
1.1,"Bacterial infection","Asthma",NULL,NULL,01673
1.1,"Bacterial infection","Asthma",NULL,NULL,01674
1.1,"Bacterial infection","Asthma",NULL,NULL,01675
1.1,"Bacterial infection","Asthma",NULL,NULL,01676
1.1,"Bacterial infection","Asthma",NULL,NULL,01690
1.1,"Bacterial infection","Asthma",NULL,NULL,01691
1.1,"Bacterial infection","Asthma",NULL,NULL,01692
1.1,"Bacterial infection","Asthma",NULL,NULL,01693
1.1,"Bacterial infection","Asthma",NULL,NULL,01694
1.1,"Bacterial infection","Asthma",NULL,NULL,01695
1.1,"Bacterial infection","Asthma",NULL,NULL,01696
1.1,"Bacterial infection","Asthma",NULL,NULL,01700
1.1,"Bacterial infection","Asthma",NULL,NULL,01701
1.1,"Bacterial infection","Asthma",NULL,NULL,01702
1.1,"Bacterial infection","Asthma",NULL,NULL,01703
1.1,"Bacterial infection","Asthma",NULL,NULL,01704
1.1,"Bacterial infection","Asthma",NULL,NULL,01705
1.1,"Bacterial infection","Asthma",NULL,NULL,01706
1.1,"Bacterial infection","Asthma",NULL,NULL,01710
1.1,"Bacterial infection","Asthma",NULL,NULL,01711
1.1,"Bacterial infection","Asthma",NULL,NULL,01712
1.1,"Bacterial infection","Asthma",NULL,NULL,01713
1.1,"Bacterial infection","Asthma",NULL,NULL,01714
1.1,"Bacterial infection","Asthma",NULL,NULL,01715
1.1,"Bacterial infection","Asthma",NULL,NULL,01716
1.1,"Bacterial infection","Asthma",NULL,NULL,01720
1.1,"Bacterial infection","Asthma",NULL,NULL,01721
1.1,"Bacterial infection","Asthma",NULL,NULL,01722
1.1,"Bacterial infection","Asthma",NULL,NULL,01723
1.1,"Bacterial infection","Asthma",NULL,NULL,01724
1.1,"Bacterial infection","Asthma",NULL,NULL,01725
1.1,"Bacterial infection","Asthma",NULL,NULL,01726
1.1,"Bacterial infection","Asthma",NULL,NULL,01730
1.1,"Bacterial infection","Asthma",NULL,NULL,01731
1.1,"Bacterial infection","Asthma",NULL,NULL,01732
1.1,"Bacterial infection","Asthma",NULL,NULL,01733
1.1,"Bacterial infection","Asthma",NULL,NULL,01734
1.1,"Bacterial infection","Asthma",NULL,NULL,01735
1.1,"Bacterial infection","Asthma",NULL,NULL,01736
1.1,"Bacterial infection","Asthma",NULL,NULL,01740
1.1,"Bacterial infection","Asthma",NULL,NULL,01741
1.1,"Bacterial infection","Asthma",NULL,NULL,01742
1.1,"Bacterial infection","Asthma",NULL,NULL,01743
1.1,"Bacterial infection","Asthma",NULL,NULL,01744
1.1,"Bacterial infection","Asthma",NULL,NULL,01745
1.1,"Bacterial infection","Asthma",NULL,NULL,01746
1.1,"Bacterial infection","Asthma",NULL,NULL,01750
1.1,"Bacterial infection","Asthma",NULL,NULL,01751
1.1,"Bacterial infection","Asthma",NULL,NULL,01752
1.1,"Bacterial infection","Asthma",NULL,NULL,01753
1.1,"Bacterial infection","Asthma",NULL,NULL,01754
1.1,"Bacterial infection","Asthma",NULL,NULL,01755
1.1,"Bacterial infection","Asthma",NULL,NULL,01756
1.1,"Bacterial infection","Asthma",NULL,NULL,01760
1.1,"Bacterial infection","Asthma",NULL,NULL,01761
1.1,"Bacterial infection","Asthma",NULL,NULL,01762
1.1,"Bacterial infection","Asthma",NULL,NULL,01763
1.1,"Bacterial infection","Asthma",NULL,NULL,01764
1.1,"Bacterial infection","Asthma",NULL,NULL,01765
1.1,"Bacterial infection","Asthma",NULL,NULL,01766
1.1,"Bacterial infection","Asthma",NULL,NULL,01770
1.1,"Bacterial infection","Asthma",NULL,NULL,01771
1.1,"Bacterial infection","Asthma",NULL,NULL,01772
1.1,"Bacterial infection","Asthma",NULL,NULL,01773
1.1,"Bacterial infection","Asthma",NULL,NULL,01774
1.1,"Bacterial infection","Asthma",NULL,NULL,01775
1.1,"Bacterial infection","Asthma",NULL,NULL,01776
1.1,"Bacterial infection","Asthma",NULL,NULL,01780
1.1,"Bacterial infection","Asthma",NULL,NULL,01781
1.1,"Bacterial infection","Asthma",NULL,NULL,01782
1.1,"Bacterial infection","Asthma",NULL,NULL,01783
1.1,"Bacterial infection","Asthma",NULL,NULL,01784
1.1,"Bacterial infection","Asthma",NULL,NULL,01785
1.1,"Bacterial infection","Asthma",NULL,NULL,01786
1.1,"Bacterial infection","Asthma",NULL,NULL,01790
1.1,"Bacterial infection","Asthma",NULL,NULL,01791
1.1,"Bacterial infection","Asthma",NULL,NULL,01792
1.1,"Bacterial infection","Asthma",NULL,NULL,01793
1.1,"Bacterial infection","Asthma",NULL,NULL,01794
1.1,"Bacterial infection","Asthma",NULL,NULL,01795
1.1,"Bacterial infection","Asthma",NULL,NULL,01796
1.1,"Bacterial infection","Asthma",NULL,NULL,01800
1.1,"Bacterial infection","Asthma",NULL,NULL,01801
1.1,"Bacterial infection","Asthma",NULL,NULL,01802
1.1,"Bacterial infection","Asthma",NULL,NULL,01803
1.1,"Bacterial infection","Asthma",NULL,NULL,01804
1.1,"Bacterial infection","Asthma",NULL,NULL,01805
1.1,"Bacterial infection","Asthma",NULL,NULL,01806
1.1,"Bacterial infection","Asthma",NULL,NULL,01880
1.1,"Bacterial infection","Asthma",NULL,NULL,01881
1.1,"Bacterial infection","Asthma",NULL,NULL,01882
1.1,"Bacterial infection","Asthma",NULL,NULL,01883
1.1,"Bacterial infection","Asthma",NULL,NULL,01884
1.1,"Bacterial infection","Asthma",NULL,NULL,01885
1.1,"Bacterial infection","Asthma",NULL,NULL,01886
1.1,"Bacterial infection","Asthma",NULL,NULL,01890
1.1,"Bacterial infection","Asthma",NULL,NULL,01891
1.1,"Bacterial infection","Asthma",NULL,NULL,01892
1.1,"Bacterial infection","Asthma",NULL,NULL,01893
1.1,"Bacterial infection","Asthma",NULL,NULL,01894
1.1,"Bacterial infection","Asthma",NULL,NULL,01895
1.1,"Bacterial infection","Asthma",NULL,NULL,01896
1.1,"Bacterial infection","Asthma",NULL,NULL,1370
1.1,"Bacterial infection","Asthma",NULL,NULL,1371
1.1,"Bacterial infection","Asthma",NULL,NULL,1372
1.1,"Bacterial infection","Asthma",NULL,NULL,1373
1.1,"Bacterial infection","Asthma",NULL,NULL,1374
1.1,"Bacterial infection","Asthma",NULL,NULL,V1201
1.1,"Bacterial infection","Asthma",NULL,NULL,0380
1.1,"Bacterial infection","Asthma",NULL,NULL,0381
1.1,"Bacterial infection","Asthma",NULL,NULL,03810
1.1,"Bacterial infection","Asthma",NULL,NULL,03811
1.1,"Bacterial infection","Asthma",NULL,NULL,03812
1.1,"Bacterial infection","Asthma",NULL,NULL,03819
1.1,"Bacterial infection","Asthma",NULL,NULL,03842
1.1,"Bacterial infection","Asthma",NULL,NULL,03840
1.1,"Bacterial infection","Asthma",NULL,NULL,03841
1.1,"Bacterial infection","Asthma",NULL,NULL,03843
1.1,"Bacterial infection","Asthma",NULL,NULL,03844
1.1,"Bacterial infection","Asthma",NULL,NULL,03849
1.1,"Bacterial infection","Asthma",NULL,NULL,0031
1.1,"Bacterial infection","Asthma",NULL,NULL,0202
1.1,"Bacterial infection","Asthma",NULL,NULL,0223
1.1,"Bacterial infection","Asthma",NULL,NULL,0362
1.1,"Bacterial infection","Asthma",NULL,NULL,0382
1.1,"Bacterial infection","Asthma",NULL,NULL,0383
1.1,"Bacterial infection","Asthma",NULL,NULL,0545
1.1,"Bacterial infection","Asthma",NULL,NULL,0388
1.1,"Bacterial infection","Asthma",NULL,NULL,0389
1.1,"Bacterial infection","Asthma",NULL,NULL,449
1.1,"Bacterial infection","Asthma",NULL,NULL,77181
1.1,"Bacterial infection","Asthma",NULL,NULL,7907
1.1,"Bacterial infection","Asthma",NULL,NULL,99591
1.1,"Bacterial infection","Asthma",NULL,NULL,99592
1.1,"Bacterial infection","Asthma",NULL,NULL,0900
1.1,"Bacterial infection","Asthma",NULL,NULL,0901
1.1,"Bacterial infection","Asthma",NULL,NULL,0902
1.1,"Bacterial infection","Asthma",NULL,NULL,0903
1.1,"Bacterial infection","Asthma",NULL,NULL,09040
1.1,"Bacterial infection","Asthma",NULL,NULL,09041
1.1,"Bacterial infection","Asthma",NULL,NULL,09042
1.1,"Bacterial infection","Asthma",NULL,NULL,09049
1.1,"Bacterial infection","Asthma",NULL,NULL,0905
1.1,"Bacterial infection","Asthma",NULL,NULL,0906
1.1,"Bacterial infection","Asthma",NULL,NULL,0907
1.1,"Bacterial infection","Asthma",NULL,NULL,0909
1.1,"Bacterial infection","Asthma",NULL,NULL,0910
1.1,"Bacterial infection","Asthma",NULL,NULL,0911
1.1,"Bacterial infection","Asthma",NULL,NULL,0912
1.1,"Bacterial infection","Asthma",NULL,NULL,0913
1.1,"Bacterial infection","Asthma",NULL,NULL,0914
1.1,"Bacterial infection","Asthma",NULL,NULL,09150
1.1,"Bacterial infection","Asthma",NULL,NULL,09151
1.1,"Bacterial infection","Asthma",NULL,NULL,09152
1.1,"Bacterial infection","Asthma",NULL,NULL,09161
1.1,"Bacterial infection","Asthma",NULL,NULL,09162
1.1,"Bacterial infection","Asthma",NULL,NULL,09169
1.1,"Bacterial infection","Asthma",NULL,NULL,0917
1.1,"Bacterial infection","Asthma",NULL,NULL,09181
1.1,"Bacterial infection","Asthma",NULL,NULL,09182
1.1,"Bacterial infection","Asthma",NULL,NULL,09189
1.1,"Bacterial infection","Asthma",NULL,NULL,0919
1.1,"Bacterial infection","Asthma",NULL,NULL,0920
1.1,"Bacterial infection","Asthma",NULL,NULL,0929
